id|name|url
8112|Cowon_D2|http://dbpedia.org/resource/Cowon_D2
8113|Cowon_S9|http://dbpedia.org/resource/Cowon_S9
8114|Cristiano_da_Matta__1999__1|http://dbpedia.org/resource/Cristiano_da_Matta__1999__1
8115|Cristiano_da_Matta__2000__1|http://dbpedia.org/resource/Cristiano_da_Matta__2000__1
8116|Cristiano_da_Matta__2001__1|http://dbpedia.org/resource/Cristiano_da_Matta__2001__1
8117|Cristiano_da_Matta__2002__1|http://dbpedia.org/resource/Cristiano_da_Matta__2002__1
8118|Critchley_Light_car|http://dbpedia.org/resource/Critchley_Light_car
8119|Crown-Ikarus_286|http://dbpedia.org/resource/Crown-Ikarus_286
8120|Crown_Firecoach|http://dbpedia.org/resource/Crown_Firecoach
8121|Crown_Royal|http://dbpedia.org/resource/Crown_Royal
8122|Crown_Supercoach|http://dbpedia.org/resource/Crown_Supercoach
8123|Cruise-O-Matic|http://dbpedia.org/resource/Cruise-O-Matic
8124|Crush_(soft_drink)|http://dbpedia.org/resource/Crush_(soft_drink)
8125|Crystal_Light|http://dbpedia.org/resource/Crystal_Light
8126|Crystal_Pepsi|http://dbpedia.org/resource/Crystal_Pepsi
8127|CubCrafters_CC19-180_XCub|http://dbpedia.org/resource/CubCrafters_CC19-180_XCub
8128|CubCrafters_Carbon_Cub_EX|http://dbpedia.org/resource/CubCrafters_Carbon_Cub_EX
8129|Culver_Cadet|http://dbpedia.org/resource/Culver_Cadet
8130|Culver_Dart|http://dbpedia.org/resource/Culver_Dart
8131|Culver_Model_V|http://dbpedia.org/resource/Culver_Model_V
8132|Culver_PQ-14_Cadet|http://dbpedia.org/resource/Culver_PQ-14_Cadet
8133|Cummins_B_Series_engine|http://dbpedia.org/resource/Cummins_B_Series_engine
8134|Cummins_C_Series_engine|http://dbpedia.org/resource/Cummins_C_Series_engine
8135|Cummins_L_Series_engine|http://dbpedia.org/resource/Cummins_L_Series_engine
8136|Cummins_M_Series_engine|http://dbpedia.org/resource/Cummins_M_Series_engine
8137|Curtiss-Bleecker_SX-5-1_Helicopter|http://dbpedia.org/resource/Curtiss-Bleecker_SX-5-1_Helicopter
8138|Curtiss-Wright_AT-9|http://dbpedia.org/resource/Curtiss-Wright_AT-9
8139|Curtiss-Wright_C-76_Caravan|http://dbpedia.org/resource/Curtiss-Wright_C-76_Caravan
8140|Curtiss-Wright_CA-1|http://dbpedia.org/resource/Curtiss-Wright_CA-1
8141|Curtiss-Wright_CW-12|http://dbpedia.org/resource/Curtiss-Wright_CW-12
8142|Curtiss-Wright_CW-15|http://dbpedia.org/resource/Curtiss-Wright_CW-15
8143|Curtiss-Wright_CW-19|http://dbpedia.org/resource/Curtiss-Wright_CW-19
8144|Curtiss-Wright_CW-22|http://dbpedia.org/resource/Curtiss-Wright_CW-22
8145|Curtiss-Wright_CW-3_Duckling|http://dbpedia.org/resource/Curtiss-Wright_CW-3_Duckling
8146|Curtiss-Wright_Junior|http://dbpedia.org/resource/Curtiss-Wright_Junior
8147|Curtiss-Wright_VZ-7|http://dbpedia.org/resource/Curtiss-Wright_VZ-7
8148|Curtiss-Wright_X-19|http://dbpedia.org/resource/Curtiss-Wright_X-19
8149|Curtiss-Wright_XF-87_Blackhawk|http://dbpedia.org/resource/Curtiss-Wright_XF-87_Blackhawk
8150|Curtiss_18|http://dbpedia.org/resource/Curtiss_18
8151|Curtiss_A-12_Shrike|http://dbpedia.org/resource/Curtiss_A-12_Shrike
8152|Curtiss_A-18_Shrike|http://dbpedia.org/resource/Curtiss_A-18_Shrike
8153|Curtiss_A-8|http://dbpedia.org/resource/Curtiss_A-8
8154|Curtiss_B-2_Condor|http://dbpedia.org/resource/Curtiss_B-2_Condor
8155|Curtiss_BF2C_Goshawk|http://dbpedia.org/resource/Curtiss_BF2C_Goshawk
8156|Curtiss_C-1_Canada|http://dbpedia.org/resource/Curtiss_C-1_Canada
8157|Curtiss_C-46_Commando|http://dbpedia.org/resource/Curtiss_C-46_Commando
8158|Curtiss_CR|http://dbpedia.org/resource/Curtiss_CR
8159|Curtiss_CS|http://dbpedia.org/resource/Curtiss_CS
8160|Curtiss_CT|http://dbpedia.org/resource/Curtiss_CT
8161|Curtiss_Carrier_Pigeon|http://dbpedia.org/resource/Curtiss_Carrier_Pigeon
8162|Curtiss_Cox_Racer|http://dbpedia.org/resource/Curtiss_Cox_Racer
8163|Curtiss_F11C_Goshawk|http://dbpedia.org/resource/Curtiss_F11C_Goshawk
8164|Curtiss_F6C_Hawk|http://dbpedia.org/resource/Curtiss_F6C_Hawk
8165|Curtiss_F7C_Seahawk|http://dbpedia.org/resource/Curtiss_F7C_Seahawk
8166|Curtiss_F9C_Sparrowhawk|http://dbpedia.org/resource/Curtiss_F9C_Sparrowhawk
8167|Curtiss_Falcon|http://dbpedia.org/resource/Curtiss_Falcon
8168|Curtiss_Fledgling|http://dbpedia.org/resource/Curtiss_Fledgling
8169|Curtiss_GS|http://dbpedia.org/resource/Curtiss_GS
8170|Curtiss_HA|http://dbpedia.org/resource/Curtiss_HA
8171|Curtiss_JN-4|http://dbpedia.org/resource/Curtiss_JN-4
8172|Curtiss_JN-6H|http://dbpedia.org/resource/Curtiss_JN-6H
8173|Curtiss_KD2C_Skeet|http://dbpedia.org/resource/Curtiss_KD2C_Skeet
8174|Curtiss_Kingbird|http://dbpedia.org/resource/Curtiss_Kingbird
8175|Curtiss_Model_41_Lark|http://dbpedia.org/resource/Curtiss_Model_41_Lark
8176|Curtiss_Model_D|http://dbpedia.org/resource/Curtiss_Model_D
8177|Curtiss_Model_F|http://dbpedia.org/resource/Curtiss_Model_F
8178|Curtiss_Model_H|http://dbpedia.org/resource/Curtiss_Model_H
8179|Curtiss_Model_K|http://dbpedia.org/resource/Curtiss_Model_K
8180|Curtiss_Model_N|http://dbpedia.org/resource/Curtiss_Model_N
8181|Curtiss_Model_S|http://dbpedia.org/resource/Curtiss_Model_S
8182|Curtiss_NC|http://dbpedia.org/resource/Curtiss_NC
8183|Curtiss_O-40_Raven|http://dbpedia.org/resource/Curtiss_O-40_Raven
8184|Curtiss_O-52_Owl|http://dbpedia.org/resource/Curtiss_O-52_Owl
8185|Curtiss_P-1_Hawk|http://dbpedia.org/resource/Curtiss_P-1_Hawk
8186|Curtiss_P-40_Warhawk|http://dbpedia.org/resource/Curtiss_P-40_Warhawk
8187|Curtiss_P-40_Warhawk_variants|http://dbpedia.org/resource/Curtiss_P-40_Warhawk_variants
8188|Curtiss_P-60|http://dbpedia.org/resource/Curtiss_P-60
8189|Curtiss_P-6_Hawk|http://dbpedia.org/resource/Curtiss_P-6_Hawk
8190|Curtiss_PN-1|http://dbpedia.org/resource/Curtiss_PN-1
8191|Curtiss_R2C|http://dbpedia.org/resource/Curtiss_R2C
8192|Curtiss_SBC_Helldiver|http://dbpedia.org/resource/Curtiss_SBC_Helldiver
8193|Curtiss_SC_Seahawk|http://dbpedia.org/resource/Curtiss_SC_Seahawk
8194|Curtiss_SO3C_Seamew|http://dbpedia.org/resource/Curtiss_SO3C_Seamew
8195|Curtiss_SOC_Seagull|http://dbpedia.org/resource/Curtiss_SOC_Seagull
8196|Curtiss_T-32_Condor_II|http://dbpedia.org/resource/Curtiss_T-32_Condor_II
8197|Curtiss_Tanager|http://dbpedia.org/resource/Curtiss_Tanager
8198|Curtiss_Teal|http://dbpedia.org/resource/Curtiss_Teal
8199|Curtiss_Thrush|http://dbpedia.org/resource/Curtiss_Thrush
8200|Curtiss_Twin_JN|http://dbpedia.org/resource/Curtiss_Twin_JN
8201|Curtiss_Wanamaker_Triplane|http://dbpedia.org/resource/Curtiss_Wanamaker_Triplane
8202|Curtiss_XA-14|http://dbpedia.org/resource/Curtiss_XA-14
8203|Curtiss_XBT2C|http://dbpedia.org/resource/Curtiss_XBT2C
8204|Curtiss_XBTC|http://dbpedia.org/resource/Curtiss_XBTC
8205|Curtiss_XF13C|http://dbpedia.org/resource/Curtiss_XF13C
8206|Curtiss_XF14C|http://dbpedia.org/resource/Curtiss_XF14C
8207|Curtiss_XF15C|http://dbpedia.org/resource/Curtiss_XF15C
8208|Curtiss_XNBS-4|http://dbpedia.org/resource/Curtiss_XNBS-4
8209|Curtiss_XO-30|http://dbpedia.org/resource/Curtiss_XO-30
8210|Curtiss_XP-10|http://dbpedia.org/resource/Curtiss_XP-10
8211|Curtiss_XP-22_Hawk|http://dbpedia.org/resource/Curtiss_XP-22_Hawk
8212|Curtiss_XP-31_Swift|http://dbpedia.org/resource/Curtiss_XP-31_Swift
8213|Curtiss_XP-62|http://dbpedia.org/resource/Curtiss_XP-62
8214|Curtiss_XP-71|http://dbpedia.org/resource/Curtiss_XP-71
8215|Curtiss_XSB3C|http://dbpedia.org/resource/Curtiss_XSB3C
8216|Curtiss_YA-10_Shrike|http://dbpedia.org/resource/Curtiss_YA-10_Shrike
8217|Curtiss_YP-20|http://dbpedia.org/resource/Curtiss_YP-20
8218|Custom_Flight_Lite_Star|http://dbpedia.org/resource/Custom_Flight_Lite_Star
8219|Custom_Flight_North_Star|http://dbpedia.org/resource/Custom_Flight_North_Star
8220|CxK|http://dbpedia.org/resource/CxK
8221|Cybook_Gen1|http://dbpedia.org/resource/Cybook_Gen1
8222|Cybook_Gen3|http://dbpedia.org/resource/Cybook_Gen3
8223|Cybook_Opus|http://dbpedia.org/resource/Cybook_Opus
8224|Cybook_Orizon|http://dbpedia.org/resource/Cybook_Orizon
8225|Czech_Sport_Aircraft_Sky_Cruiser|http://dbpedia.org/resource/Czech_Sport_Aircraft_Sky_Cruiser
8226|Cîroc|http://dbpedia.org/resource/Cîroc
8227|D-Wave_Two|http://dbpedia.org/resource/D-Wave_Two
8228|D-class_blimp|http://dbpedia.org/resource/D-class_blimp
8229|DAF_33|http://dbpedia.org/resource/DAF_33
8230|DAF_44|http://dbpedia.org/resource/DAF_44
8231|DAF_46|http://dbpedia.org/resource/DAF_46
8232|DAF_55|http://dbpedia.org/resource/DAF_55
8233|DAF_600|http://dbpedia.org/resource/DAF_600
8234|DAF_66|http://dbpedia.org/resource/DAF_66
8235|DAF_CF|http://dbpedia.org/resource/DAF_CF
8236|DAF_Daffodil|http://dbpedia.org/resource/DAF_Daffodil
8237|DAF_F218_series|http://dbpedia.org/resource/DAF_F218_series
8238|DAF_F241_series|http://dbpedia.org/resource/DAF_F241_series
8239|DAF_LF|http://dbpedia.org/resource/DAF_LF
8240|DAF_XF|http://dbpedia.org/resource/DAF_XF
8241|DAX_Rush|http://dbpedia.org/resource/DAX_Rush
8242|DB_Class_610|http://dbpedia.org/resource/DB_Class_610
8243|DC-10_Air_Tanker|http://dbpedia.org/resource/DC-10_Air_Tanker
8244|DFS_Weihe|http://dbpedia.org/resource/DFS_Weihe
8245|DKW_3=6|http://dbpedia.org/resource/DKW_3=6
8246|DKW_F1|http://dbpedia.org/resource/DKW_F1
8247|DKW_F102|http://dbpedia.org/resource/DKW_F102
8248|DKW_F2|http://dbpedia.org/resource/DKW_F2
8249|DKW_F4|http://dbpedia.org/resource/DKW_F4
8250|DKW_F5|http://dbpedia.org/resource/DKW_F5
8251|DKW_F7|http://dbpedia.org/resource/DKW_F7
8252|DKW_F8|http://dbpedia.org/resource/DKW_F8
8253|DKW_F89|http://dbpedia.org/resource/DKW_F89
8254|DKW_Junior|http://dbpedia.org/resource/DKW_Junior
8255|DKW_Typ_4=8|http://dbpedia.org/resource/DKW_Typ_4=8
8256|DKW_Typ_P|http://dbpedia.org/resource/DKW_Typ_P
8257|DOK-ING_Loox|http://dbpedia.org/resource/DOK-ING_Loox
8258|DRDO_Lakshya|http://dbpedia.org/resource/DRDO_Lakshya
8259|DRS_RQ-15_Neptune|http://dbpedia.org/resource/DRS_RQ-15_Neptune
8260|DRS_Sentry_HP|http://dbpedia.org/resource/DRS_Sentry_HP
8261|DS_3|http://dbpedia.org/resource/DS_3
8262|DS_4|http://dbpedia.org/resource/DS_4
8263|DS_4__Crossback__1|http://dbpedia.org/resource/DS_4__Crossback__1
8264|DS_5|http://dbpedia.org/resource/DS_5
8265|DS_5__Citroën_C-SportLounge__1|http://dbpedia.org/resource/DS_5__Citroën_C-SportLounge__1
8266|DS_6|http://dbpedia.org/resource/DS_6
8267|DTA_Alizés|http://dbpedia.org/resource/DTA_Alizés
8268|DTA_Combo|http://dbpedia.org/resource/DTA_Combo
8269|DTA_Diva|http://dbpedia.org/resource/DTA_Diva
8270|DTA_Dynamic|http://dbpedia.org/resource/DTA_Dynamic
8271|DTA_Evolution|http://dbpedia.org/resource/DTA_Evolution
8272|DTA_Feeling|http://dbpedia.org/resource/DTA_Feeling
8273|DTA_Magic|http://dbpedia.org/resource/DTA_Magic
8274|DTA_Voyageur|http://dbpedia.org/resource/DTA_Voyageur
8275|Dacia_1300|http://dbpedia.org/resource/Dacia_1300
8276|Dacia_1320|http://dbpedia.org/resource/Dacia_1320
8277|Dacia_1325|http://dbpedia.org/resource/Dacia_1325
8278|Dacia_Dokker|http://dbpedia.org/resource/Dacia_Dokker
8279|Dacia_Duster|http://dbpedia.org/resource/Dacia_Duster
8280|Dacia_Duster__Concept__1|http://dbpedia.org/resource/Dacia_Duster__Concept__1
8281|Dacia_Lodgy|http://dbpedia.org/resource/Dacia_Lodgy
8282|Dacia_Logan|http://dbpedia.org/resource/Dacia_Logan
8283|Dacia_Lăstun|http://dbpedia.org/resource/Dacia_Lăstun
8284|Dacia_Nova|http://dbpedia.org/resource/Dacia_Nova
8285|Dacia_Pick-Up|http://dbpedia.org/resource/Dacia_Pick-Up
8286|Dacia_Sandero|http://dbpedia.org/resource/Dacia_Sandero
8287|Dacia_Solenza|http://dbpedia.org/resource/Dacia_Solenza
8288|Dacia_SupeRNova|http://dbpedia.org/resource/Dacia_SupeRNova
8289|Daewoo_Espero|http://dbpedia.org/resource/Daewoo_Espero
8290|Daewoo_LeMans|http://dbpedia.org/resource/Daewoo_LeMans
8291|Daewoo_Leganza|http://dbpedia.org/resource/Daewoo_Leganza
8292|Daewoo_Royale|http://dbpedia.org/resource/Daewoo_Royale
8293|Daewoo_S-TEC_engine|http://dbpedia.org/resource/Daewoo_S-TEC_engine
8294|Daewoo_Tico|http://dbpedia.org/resource/Daewoo_Tico
8295|Daihatsu_Applause|http://dbpedia.org/resource/Daihatsu_Applause
8296|Daihatsu_Ayla|http://dbpedia.org/resource/Daihatsu_Ayla
8297|Daihatsu_Bee|http://dbpedia.org/resource/Daihatsu_Bee
8298|Daihatsu_Charade|http://dbpedia.org/resource/Daihatsu_Charade
8299|Daihatsu_Charmant|http://dbpedia.org/resource/Daihatsu_Charmant
8300|Daihatsu_Compagno|http://dbpedia.org/resource/Daihatsu_Compagno
8301|Daihatsu_Consorte|http://dbpedia.org/resource/Daihatsu_Consorte
8302|Daihatsu_Copen|http://dbpedia.org/resource/Daihatsu_Copen
8303|Daihatsu_EV1|http://dbpedia.org/resource/Daihatsu_EV1
8304|Daihatsu_Esse|http://dbpedia.org/resource/Daihatsu_Esse
8305|Daihatsu_Fellow_Max|http://dbpedia.org/resource/Daihatsu_Fellow_Max
8306|Daihatsu_Hijet|http://dbpedia.org/resource/Daihatsu_Hijet
8307|Daihatsu_Hijet__S37__1|http://dbpedia.org/resource/Daihatsu_Hijet__S37__1
8308|S40__1|http://dbpedia.org/resource/S40__1
8309|Daihatsu_Hijet__Sixth_generation_S65,_S70__1|http://dbpedia.org/resource/Daihatsu_Hijet__Sixth_generation_S65,_S70__1
8310|Daihatsu_Hijet__Wide_55__1|http://dbpedia.org/resource/Daihatsu_Hijet__Wide_55__1
8311|Daihatsu_Hijet__series_L35_truck_L36_van__1|http://dbpedia.org/resource/Daihatsu_Hijet__series_L35_truck_L36_van__1
8312|Daihatsu_Hijet__series_S35_truck_S36_van__1|http://dbpedia.org/resource/Daihatsu_Hijet__series_S35_truck_S36_van__1
8313|Daihatsu_Leeza|http://dbpedia.org/resource/Daihatsu_Leeza
8314|Daihatsu_Midget|http://dbpedia.org/resource/Daihatsu_Midget
8315|Daihatsu_Mira|http://dbpedia.org/resource/Daihatsu_Mira
8316|Daihatsu_Mira_Cocoa|http://dbpedia.org/resource/Daihatsu_Mira_Cocoa
8317|Daihatsu_Mira_Gino|http://dbpedia.org/resource/Daihatsu_Mira_Gino
8318|Daihatsu_Move|http://dbpedia.org/resource/Daihatsu_Move
8319|Daihatsu_Naked|http://dbpedia.org/resource/Daihatsu_Naked
8320|Daihatsu_New_Line|http://dbpedia.org/resource/Daihatsu_New_Line
8321|Daihatsu_New_Line__New-Line_Cab__1|http://dbpedia.org/resource/Daihatsu_New_Line__New-Line_Cab__1
8322|Daihatsu_Pyzar|http://dbpedia.org/resource/Daihatsu_Pyzar
8323|Daihatsu_Rocky|http://dbpedia.org/resource/Daihatsu_Rocky
8324|Daihatsu_Sigra|http://dbpedia.org/resource/Daihatsu_Sigra
8325|Daihatsu_Sonica|http://dbpedia.org/resource/Daihatsu_Sonica
8326|Daihatsu_Taft|http://dbpedia.org/resource/Daihatsu_Taft
8327|Daihatsu_Tanto|http://dbpedia.org/resource/Daihatsu_Tanto
8328|Daihatsu_Tanto_Exe|http://dbpedia.org/resource/Daihatsu_Tanto_Exe
8329|Daihatsu_UFE-III|http://dbpedia.org/resource/Daihatsu_UFE-III
8330|Daihatsu_Wake|http://dbpedia.org/resource/Daihatsu_Wake
8331|Daihatsu_YRV|http://dbpedia.org/resource/Daihatsu_YRV
8332|Daiichi_Kosho_Whisper|http://dbpedia.org/resource/Daiichi_Kosho_Whisper
8333|Daimler_250|http://dbpedia.org/resource/Daimler_250
8334|Daimler_Conquest|http://dbpedia.org/resource/Daimler_Conquest
8335|Daimler_Consort|http://dbpedia.org/resource/Daimler_Consort
8336|Daimler_DE|http://dbpedia.org/resource/Daimler_DE
8337|Daimler_DE__Daimler_DH_27__1|http://dbpedia.org/resource/Daimler_DE__Daimler_DH_27__1
8338|Daimler_DE__Daimler_Twenty-seven_engine__1|http://dbpedia.org/resource/Daimler_DE__Daimler_Twenty-seven_engine__1
8339|Daimler_DK400|http://dbpedia.org/resource/Daimler_DK400
8340|Daimler_DK400__4½-litre_engine__1|http://dbpedia.org/resource/Daimler_DK400__4½-litre_engine__1
8341|Daimler_DR450|http://dbpedia.org/resource/Daimler_DR450
8342|Daimler_DR450__Daimler_Turner_4½_litre_V8__1|http://dbpedia.org/resource/Daimler_DR450__Daimler_Turner_4½_litre_V8__1
8343|Daimler_DS420|http://dbpedia.org/resource/Daimler_DS420
8344|Daimler_Double-Six_sleeve-valve_V12|http://dbpedia.org/resource/Daimler_Double-Six_sleeve-valve_V12
8345|Daimler_Fifteen|http://dbpedia.org/resource/Daimler_Fifteen
8346|Daimler_Fifteen__1935—1937__1|http://dbpedia.org/resource/Daimler_Fifteen__1935—1937__1
8347|Daimler_Fleetline|http://dbpedia.org/resource/Daimler_Fleetline
8348|Daimler_Freeline|http://dbpedia.org/resource/Daimler_Freeline
8349|Daimler_Majestic|http://dbpedia.org/resource/Daimler_Majestic
8350|Daimler_Majestic_Major|http://dbpedia.org/resource/Daimler_Majestic_Major
8351|Daimler_Majestic_Major__Daimler_4½-litre_V8__1|http://dbpedia.org/resource/Daimler_Majestic_Major__Daimler_4½-litre_V8__1
8352|Daimler_Majestic__DF316_3.8-litre_engine__1|http://dbpedia.org/resource/Daimler_Majestic__DF316_3.8-litre_engine__1
8353|Daimler_New_Fifteen|http://dbpedia.org/resource/Daimler_New_Fifteen
8354|Daimler_Regency|http://dbpedia.org/resource/Daimler_Regency
8355|Daimler_Regency__DF304_3½-litre_engine__1|http://dbpedia.org/resource/Daimler_Regency__DF304_3½-litre_engine__1
8356|Daimler_Regency__Daimler_DF300_3-litre_engine__1|http://dbpedia.org/resource/Daimler_Regency__Daimler_DF300_3-litre_engine__1
8357|Daimler_Roadliner|http://dbpedia.org/resource/Daimler_Roadliner
8358|Daimler_SP250|http://dbpedia.org/resource/Daimler_SP250
8359|Daimler_Sovereign|http://dbpedia.org/resource/Daimler_Sovereign
8360|Daimler_Straight-Eight_engines|http://dbpedia.org/resource/Daimler_Straight-Eight_engines
8361|Daimler_Twenty-Two|http://dbpedia.org/resource/Daimler_Twenty-Two
8362|Daimler_Twenty-Two__Daimler22_horsepower__1|http://dbpedia.org/resource/Daimler_Twenty-Two__Daimler22_horsepower__1
8363|Daimler_V8_engines|http://dbpedia.org/resource/Daimler_V8_engines
8364|Dale_Coyne__1984__1|http://dbpedia.org/resource/Dale_Coyne__1984__1
8365|Dale_Coyne__1985__1|http://dbpedia.org/resource/Dale_Coyne__1985__1
8366|Dale_Coyne__1986__1|http://dbpedia.org/resource/Dale_Coyne__1986__1
8367|Dale_Coyne__1987__1|http://dbpedia.org/resource/Dale_Coyne__1987__1
8368|Dale_Coyne__1988__1|http://dbpedia.org/resource/Dale_Coyne__1988__1
8369|Dale_Coyne__1989__1|http://dbpedia.org/resource/Dale_Coyne__1989__1
8370|Dale_Coyne__1991__1|http://dbpedia.org/resource/Dale_Coyne__1991__1
8371|Dallara__2010__1|http://dbpedia.org/resource/Dallara__2010__1
8372|Dallara__2010__2|http://dbpedia.org/resource/Dallara__2010__2
8373|Dallara__2010__3|http://dbpedia.org/resource/Dallara__2010__3
8374|Dallara__2010__4|http://dbpedia.org/resource/Dallara__2010__4
8375|Dallara__2010__5|http://dbpedia.org/resource/Dallara__2010__5
8376|Dan_Wheldon__2003__1|http://dbpedia.org/resource/Dan_Wheldon__2003__1
8377|Dan_Wheldon__2004__1|http://dbpedia.org/resource/Dan_Wheldon__2004__1
8378|Dan_Wheldon__2005__1|http://dbpedia.org/resource/Dan_Wheldon__2005__1
8379|Dan_Wheldon__2006__1|http://dbpedia.org/resource/Dan_Wheldon__2006__1
8380|Dan_Wheldon__2007__1|http://dbpedia.org/resource/Dan_Wheldon__2007__1
8381|Dan_Wheldon__2008__1|http://dbpedia.org/resource/Dan_Wheldon__2008__1
8382|Dan_Wheldon__2009__1|http://dbpedia.org/resource/Dan_Wheldon__2009__1
8383|Dan_Wheldon__2010__1|http://dbpedia.org/resource/Dan_Wheldon__2010__1
8384|Dan_Wheldon__2011__1|http://dbpedia.org/resource/Dan_Wheldon__2011__1
8385|Danger_Hiptop|http://dbpedia.org/resource/Danger_Hiptop
8386|Danica_Patrick__2005__1|http://dbpedia.org/resource/Danica_Patrick__2005__1
8387|Danica_Patrick__2006__1|http://dbpedia.org/resource/Danica_Patrick__2006__1
8388|Danica_Patrick__2007__1|http://dbpedia.org/resource/Danica_Patrick__2007__1
8389|Danica_Patrick__2008__1|http://dbpedia.org/resource/Danica_Patrick__2008__1
8390|Danica_Patrick__2009__1|http://dbpedia.org/resource/Danica_Patrick__2009__1
8391|Danica_Patrick__2010__1|http://dbpedia.org/resource/Danica_Patrick__2010__1
8392|Danica_Patrick__2011__1|http://dbpedia.org/resource/Danica_Patrick__2011__1
8393|Danny_Sullivan__1986__2|http://dbpedia.org/resource/Danny_Sullivan__1986__2
8394|Danny_Sullivan__1987__1|http://dbpedia.org/resource/Danny_Sullivan__1987__1
8395|Danny_Sullivan__1987__2|http://dbpedia.org/resource/Danny_Sullivan__1987__2
8396|Danny_Sullivan__1988__1|http://dbpedia.org/resource/Danny_Sullivan__1988__1
8397|Danny_Sullivan__1989__1|http://dbpedia.org/resource/Danny_Sullivan__1989__1
8398|Danny_Sullivan__1990__1|http://dbpedia.org/resource/Danny_Sullivan__1990__1
8399|Danny_Sullivan__1992__1|http://dbpedia.org/resource/Danny_Sullivan__1992__1
8400|Danny_Sullivan__1993__1|http://dbpedia.org/resource/Danny_Sullivan__1993__1
8401|Dario_Franchitti__2002__1|http://dbpedia.org/resource/Dario_Franchitti__2002__1
8402|Dario_Franchitti__2004__1|http://dbpedia.org/resource/Dario_Franchitti__2004__1
8403|Dario_Franchitti__2005__1|http://dbpedia.org/resource/Dario_Franchitti__2005__1
8404|Dario_Franchitti__2006__1|http://dbpedia.org/resource/Dario_Franchitti__2006__1
8405|Dario_Franchitti__2007__1|http://dbpedia.org/resource/Dario_Franchitti__2007__1
8406|Dario_Franchitti__2009__1|http://dbpedia.org/resource/Dario_Franchitti__2009__1
